id,description,adress,date_pub,date_update,price,fee
ad_599,"PARIS XIème appartement 3 pièces rénové secteur BASTILLE / POPINCOURT. PARIS XIème - BASTILLE - POPINCOURT - 3 PIECES, RENOVÉ, CALME, LUMINEUX, VUE SUR JARDIN avec un STATIONNEMENT. 

<span title=""notreimmo.fr"" class=""decoratedContent"">(lien supprimé)</span> , l'agence gratuite* et PREMIUM vous propose un appartement de 3 pièces de 74,25 m² loi Carrez idéalement situé à 10 minutes de la place de la Bastille, de la place des Vosges, à 5 min de la station Saint-Sabin de la ligne 5  et de la station Voltaire de la ligne 9.

Situé au 2ème étage, il se compose d'une entrée, d'un séjour, d'une cuisine équipée séparée, d'une salle d'eau, d'un cabinet de toilette séparé et de deux grandes chambres. 

Une cave et une possibilité de STATIONNEMENT complète ce bien.",Achat appartement 3 pièces 75 m²Paris 11e 75011 (Bastille - Popincourt),Publiée il y a plus de 2 mois,Modifiée le 16 déc. 2021,825 000 €,Honoraires à la charge du vendeur
ad_153,"Appartement 6 pièces . Paris XVème. Le charme de l'ancien associé  à une rénovation actuelle et qualitative font de cet appartement un lieu où il fait bon vivre .
Vous bénéficierez d'une belle vue dégagée sur les toits parisiens et d'une belle luminosité du fait de son exposition traversante et de ses belles hauteurs sous plafond.
Situé en étage élevé dans un immeuble de 1900 avec ascenseur, l'appartement développant une surface habitable de plus de 198 m2, se compose d'une entrée, une grande cuisine, un très beau double séjour ouvrant sur balcon, une suite parentale, trois chambres, deux salles de bains, une salle d'eau, 2 wc séparés, une buanderie, deux caves.
Mandat N° 1650. Honoraires inclus de  5.29%  TTC à la charge de l'acquéreur. Prix hors honoraires 2 365 000 €.  Classe énergie D, Classe climat D.. Nos honoraires : <a href=""https://www.valorial.fr/honoraires-de-lagence/"" target=""_blank"" class=""decoratedAgencyFeeUrl"">Voir les barèmes des honoraires</a> ",Achat appartement 6 pièces 198 m²Paris 15e 75015 (Saint-Lambert - Convention),Publiée il y a plus de 2 mois,Modifiée le 10 déc. 2021,2 490 000 €,"Honoraires : 5,29% TTC inclus à la charge de l’acquéreur (2 365 000 € hors honoraires)"
ad_1429,"Studio de 28m2 &amp; Balcon. rue de la Chine - entre Menilmontant et le Père Lachaise, au 3eme étage d'un immeuble avec ascenseur et gardien, venez découvrir ce studio de 27,852 avec son balcon. Surplombant un beau jardin arboré et offrant une belle vue dégagée, cet appartement réunit les critères appréciés de calme et luminosité. Il offre une pièce principale avec rangement donnant sur le balcon de 2,47m2, une cuisine séparée et une salle de bains avec WC. Cave en sous sol.",Achat appartement 1 pièce 28 m²Paris 20e 75020 (Télégraphe - Pelleport - Saint-Fargeau),Publiée le 17 déc. 2021,Modifiée le 30 déc. 2021,280 000 €,"Honoraires : 3,70% TTC inclus à la charge de l’acquéreur (270 000 € hors honoraires)"
ad_1705,"Paris 09 - 4 pièces - 84.07 m2. Square Montholon <br>Appartement coup de coeur - Esprit Loft !! <br>Duplex 4 pièces de 84.07 m² (79.05 m² 'carrez') situé dans un immeuble ancien de bon standing.<br>Au rez de chaussée : entrée, séjour donnant sur une grande baie vitrée exposé Est et cuisine américaine, <br>A l'étage :  3 chambres, 2 salles d'eau et wc séparés. <br>Une cave complète ce bien. <br>Très belle HSP. Calme, lumineux et traversant.<br>Plus grande agence immobilière de l'ouest parisien, Building Partners réalise, à elle seule, plus d'une vente d'appartement par jour. Sur un espace de travail de 350 m², conceptualisé pour répondre aux attentes des clients les plus exigeants, venez rencontrer une équipe dynamique et expérimentée. Building Partners est le leader de l'immobilier résidentiel, et en arrivant vous comprendrez pourquoi. N'hésitez plus, sollicitez-nous ! dont 3.23 % honoraires TTC à la charge de l'acquéreur.",Achat appartement 4 pièces 85 m²Paris 9e 75009 (Grands Boulevards),Publiée le 10 déc. 2021,Modifiée le 22 déc. 2021,799 000 €,"Honoraires : 3,23% TTC inclus à la charge de l’acquéreur (774 000 € hors honoraires)"
ad_1582,"Duplex  de 61.40 m2. Votre agence immobilière FREDéLION Paris XV Convention vous présente en exclusivité un bel appartement en duplex situé dans une rue calme, à proximité des parcs, du métro et des écoles. <br>Dans une copropriété moderne de 1990 bien entretenue, nous vous proposons ce joli trois pièces en duplex comprenant au rez-de-chaussée : une entrée, un WC indépendant, un séjour double avec cuisine US ; <br>Au premier étage une chambre et une salle de bains. De nombreux rangements sont présents dans l'appartement.<br>Possibilité de créer une seconde chambre. <br>En annexe, une cave complète le bien.<br>Possibilité d'acquérir une place de parking en sus (20 000).<br>Prix de vente: 490 000 euros dont 5.15 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 119 lots (Pas de procédure en cours).",Achat appartement 2 pièces 61 m²Paris 15e 75015 (Georges Brassens),Publiée le 14 déc. 2021,,490 000 €,"Honoraires : 5,15% TTC inclus à la charge de l’acquéreur (466 000 € hors honoraires)"
ad_10,"Paris XIVème Triangle d'OR: 3 pièces - rue du Lunain. Dans un bel immeuble haussmannien de standing en pierre de taille, un appartement 3 pièces de 62,15m2 au 4ème  étage avec ascenseur comprenant : une belle entrée desservant un grand double séjour exposé Ouest, une cuisine séparée aménagée et équipée, une chambre au calme et sur cour exposée Est, une salle de bains avec espace pour la machine à laver, ainsi qu’un WC indépendant. Appartement lumineux, calme, en étage élevé en très bon état avec tout le cachet de l’ancien: Parquet, moulures, cheminées. En annexe: Une cave.",Achat appartement 3 pièces 62 m²Paris 14e 75014 (Jean Moulin - Porte d'Orléans),Publiée le 20 déc. 2021,Modifiée le 23 déc. 2021,745 000 €,"Honoraires : 4,56% TTC inclus à la charge de l’acquéreur (712 500 € hors honoraires)"
ad_1016,"Aux abords du parc Montsouris. En face du parc Montsouris, très bel appartement fonctionnel, au 3 eme étage, avec ascenseur, double exposition avec une exposition principale Sud.
Affaire à saisir !
Cet appartement offre une belle cuisine  de plus de 10 m2, aménagée et équipée. Une première chambre avec un dressing sur tout un pan de mur (facilement transformable en bureau). Une vaste double pièce offrant plus de 31 m2 pour le séjour comportant un placard mural avec de nombreux rangements. Une deuxième chambre spacieuse de plus de 12 m2 avec également un dressing sur tout un pan de mur. Une grande salle d'eau avec douche italienne, vasque et nombreux rangements.
Quartier très calme, la double exposition donnant sur deux rues avec très peu de circulation et aux abords immédiats du parc Montsouris.
Proximité immédiate des transports, Tram T3a arrêt Montsouris, pour le RER Cité Universitaire il suffit de traverser le parc Montsouris.
Cet appartement a beaucoup de potentiel. Nombre de lots de la copropriété: 24, Montant moyen de la quote-part annuelle de charges (budget prévisionnel)  : 2400€ soit 200€ par mois, avec procédure syndic impayé en cours. Les honoraires sont à la charge du vendeur.
Le Diagnostic de Performance Energétique(DPE) a été réalisé selon une méthode valable mais non fiable et non-opposable.
 Contactez  Christian LOHR, Agent commercial OptimHome (RSAC N°792537086 Greffe de EVRY) <span class=""showPhoneNumber"" data-phone=""06 38 70 34 47"">Voir le téléphone</span>  <span title=""http://www.lohr.optimhome.com"" class=""decoratedContent"">(lien supprimé)</span>  (réf. 830036200636 / 479575 )",Achat appartement 3 pièces 80 m²Paris 14e 75014 (Montsouris - Dareau),Publiée il y a plus de 2 mois,Modifiée le 22 déc. 2021,975 000 €,Honoraires à la charge du vendeur
ad_1893,"75018 - Quartier Rotonde/Stalingrad. INTÉRIEUR EN BON ÉTAT
Dans la ville de Paris (75018), découvrez cet appartement/ Studio de 1 pièce de 29m². Il dispose d'une pièce principale : d'une pièce à vivre à laquelle s'ajoute une salle de bains.
Ce T1 est situé au 1er étage d'une résidence semi-récente avec ascenseur. Le bâtiment comporte six étages. L'intérieur de l'appartement est en bon état.
Il est parfaitement isolé car il est équipé de fenêtres doubles vitrage sur l'ensemble de l'appartement
L'appartement se situe dans le 18e arrondissement de Paris. Des écoles (de la maternelle au lycée) sont implantées à moins de 10 minutes de l'appartement. Côté transports en commun, on trouve, à quelques pas du bien, plusieurs lignes de métro : la ligne 5 (130 m), la ligne 2 (150 m), la ligne 7 (310 m) et la ligne 7b (460 m), une gare TGV ainsi qu'une gare. Deux cinémas vous accueillent à quelques pas du logement pour vos loisirs, ainsi que quatre théâtres. Il y a également six bureaux de poste, un institut universitaire et un grand choix de restaurants. Enfin 7 marchés animent le quartier.
Cet appartement dispose d'un indice DPE E qui correspond à une consommation énergétique annuelle de 263 kWh/m2. L'indice GES est, quant à lui, de catégorie C indiquant de faibles émissions de gaz à effet de serre (de l'ordre de 11 Kg CO?/m²/an).
N'hésitez pas à contacter notre agence pour obtenir de plus amples renseignements au <span class=""showPhoneNumber"" data-phone=""08 05 38 68 68"">Voir le téléphone</span> 
Honoraires à la charge du vendeur. Dans une copropriété. Aucune procédure n'est en cours. Classe énergie E, Classe climat C.. Nos honoraires : <a href=""https://files.netty.immo/file/abh/145/g9wg9/honoraire_flatlooking.pdf"" target=""_blank"" class=""decoratedAgencyFeeUrl"">Voir les barèmes des honoraires</a> ",Achat studio 29 m²Paris 18e 75018 (La Chapelle - Marx Dormoy),Publiée le 5 déc. 2021,Modifiée le 30 déc. 2021,279 000 €,Honoraires à la charge du vendeur
ad_1530,"Passy - 2/3 pièces - 65,39 m². Passy.<br>Appartement 3 pièces de 65,39 m² avec 7,87 m² de cour privative en étage avec ascenseur dans un immeuble ancien de bon standing.<br>Entrée, grand séjour, cuisine équipée, chambre, bureau, dressing salle de bains, wc séparés et cave. <br>Appartement entièrement refait à neuf et bénéficiant du charme de l'ancien et de beaux volumes. Proche des transports et des commerces.<br>Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur le marché de l'Ouest Parisien.<br>Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes : photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market.<br>L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16eme.<br>En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",Achat appartement 3 pièces 70 m²Paris 16e 75016 (Passy - Maison de la Radio - Muette-Sud),Publiée le 15 déc. 2021,Modifiée le 23 déc. 2021,860 000 €,Honoraires à la charge du vendeur
ad_1295,"Pont Cardinet - 2 pièces - 29 m². Marché de Lévis. <br>Appartement 2 pièces de 29 m² au 2ème étage sans ascenseur dans un immeuble ancien de bon standing. <br>Entrée, séjour, cuisine indépendante aménagée, chambre et salle d'eau avec wc. <br>Excellent état.<br>Calme et lumineux. Emplacement très recherché.<br>Plus grande agence immobilière de l'ouest parisien, Building Partners réalise, à elle seule, plus d'une vente d'appartement par jour. Sur un espace de travail de 350 m², conceptualisé pour répondre aux attentes des clients les plus exigeants, venez rencontrer une équipe dynamique et expérimentée. Building Partners est le leader de l'immobilier résidentiel, et en arrivant vous comprendrez pourquoi. N'hésitez plus, sollicitez-nous !",Achat appartement 2 pièces 30 m²Paris 17e 75017 (Legendre - Lévis),Publiée le 22 déc. 2021,Modifiée le 22 déc. 2021,396 000 €,Honoraires à la charge du vendeur
ad_990,"Résidence Etudiante. Réalisez un investissement locatif, sans soucis de gestion, le produit idéal pour préparer son avenir et se constituer un patrimoine immobilier avec une rentabilité sécurisée.     • Loyer annuel HT : 6344,32€/an   • Rentabilité : 4,36 %.   • Gestionnaire : STUDEA NEXITY    Vous pourrez opter pour le statut fiscal « LMNP amortissable », donnant droit à une exonération d'impôt sur les revenus locatifs. Le paiement des loyers est assuré que votre bien soit loué ou non.    Description du bien :   -             Au 6e étage, un studio comprenant entrée avec coin cuisine, salle de douche avec wc, chambre avec placard.   -             La résidence étudiante STUDEA JEAN COCTEAU se situe dans le 18ème arrondissement. Elle permet de rejoindre aisément les différents quartiers parisiens, grâce à sa proximité avec les transports en commun (bus et métro). En outre, l'établissement se trouve à deux pas du centre universitaire de Clignancourt.    Le coin du LMNP - Frédéric Bertrand agent basé à PARIS 8EME ARRONDISSEMENT - <span class=""showPhoneNumber"" data-phone=""06 49 35 07 35"">Voir le téléphone</span>  - Plus d'informations sur <span class=""openContactForm"" data-email=""info@lecoindulmnp.fr"">Contacter</span>  réf. 14939 Bien soumis au statut juridique de la Copropriété. Charges annuelles de copropriété (Montant moyen annuel quote-part du budget prévisionnel vendeur) : 960 €.  Honoraires charge vendeur.",Achat appartement 1 pièce 18 m²Paris 18e 75018 (Barbès - Château Rouge),Publiée il y a plus de 2 mois,Modifiée le 10 déc. 2021,145 600 €,Honoraires à la charge du vendeur
ad_866,"Deux pièces / Sèvres-Babylone – Paris VIIème :. Au 2ème étage sans ascenseur d'un ancien immeuble de la rue de la Chaise, un bel appartement refait à neuf de 2 pièces d'une superficie de 49,5 m2 Carrez comprenant : une petite entrée avec rangements, un vaste double séjour exposé Sud-Est avec cuisine ouverte, une chambre entièrement sur cour au calme avec rangement, une salle d’eau et un WC séparé.
Appartement en bon état, calme et très lumineux.
En annexe une cave saine d’une superficie de 20m2.",Achat appartement 2 pièces 49 m²Paris 7e 75007 (Saint-Thomas d'Aquin - Bac - Musée d'Orsay),Publiée il y a plus de 2 mois,Modifiée le 21 déc. 2021,820 000 €,"Honoraires : 5,26% TTC inclus à la charge de l’acquéreur (779 000 € hors honoraires)"
